"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_cases"
1931,2019,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",3
1932,2019,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",11
1933,2019,3,"Maritime Affairs and Fisheries","MARE",5,"Luxembourg","LU",0
1934,2019,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",0
1935,2019,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",0
1936,2019,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",0
1937,2019,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",3
1938,2019,3,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",1
1939,2019,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",0
1940,2019,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",7
1941,2019,3,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",0
1942,2019,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",1
1943,2019,3,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",2
1944,2019,3,"Maritime Affairs and Fisheries","MARE",16,"Cyprus","CY",0
1945,2019,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",1
1946,2019,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",0
1947,2019,3,"Maritime Affairs and Fisheries","MARE",19,"Hungary","HU",0
1948,2019,3,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",0
1949,2019,3,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",0
1950,2019,3,"Maritime Affairs and Fisheries","MARE",22,"Malta","MT",0
1951,2019,3,"Maritime Affairs and Fisheries","MARE",23,"Poland","PL",0
1952,2019,3,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",0
1953,2019,3,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",0
1954,2019,3,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",0
1955,2019,3,"Maritime Affairs and Fisheries","MARE",27,"Romania","RO",1
1956,2019,3,"Maritime Affairs and Fisheries","MARE",28,"Croatia","HR",0
1957,2020,1,"Competition","COMP",1,"Belgium","BE",66
1958,2020,1,"Competition","COMP",2,"France","FR",33
1959,2020,1,"Competition","COMP",3,"Germany","DE",268
1960,2020,1,"Competition","COMP",4,"Italy","IT",133
1961,2020,1,"Competition","COMP",5,"Luxembourg","LU",8
1962,2020,1,"Competition","COMP",6,"Netherlands","NL",246
1963,2020,1,"Competition","COMP",7,"Denmark","DK",49
1964,2020,1,"Competition","COMP",8,"Ireland","IE",11
1965,2020,1,"Competition","COMP",9,"United Kingdom","UK",55
1966,2020,1,"Competition","COMP",10,"Greece","EL",68
1967,2020,1,"Competition","COMP",11,"Portugal","PT",16
1968,2020,1,"Competition","COMP",12,"Spain","ES",116
1969,2020,1,"Competition","COMP",13,"Austria","AT",38
1970,2020,1,"Competition","COMP",14,"Finland","FI",27
1971,2020,1,"Competition","COMP",15,"Sweden","SE",73
1972,2020,1,"Competition","COMP",16,"Cyprus","CY",7
1973,2020,1,"Competition","COMP",17,"Czech Republic","CZ",65
1974,2020,1,"Competition","COMP",18,"Estonia","EE",19
1975,2020,1,"Competition","COMP",19,"Hungary","HU",43
1976,2020,1,"Competition","COMP",20,"Latvia","LV",22
1977,2020,1,"Competition","COMP",21,"Lithuania","LT",33
1978,2020,1,"Competition","COMP",22,"Malta","MT",19
1979,2020,1,"Competition","COMP",23,"Poland","PL",53
1980,2020,1,"Competition","COMP",24,"Slovakia","SK",20
1981,2020,1,"Competition","COMP",25,"Slovenia","SI",11
1982,2020,1,"Competition","COMP",26,"Bulgaria","BG",12
1983,2020,1,"Competition","COMP",27,"Romania","RO",15
1984,2020,1,"Competition","COMP",28,"Croatia","HR",43
1985,2020,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",0
1986,2020,2,"Agriculture and Rural Development","AGRI",2,"France","FR",0
1987,2020,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",0
1988,2020,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",0
1989,2020,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",0
1990,2020,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",0
1991,2020,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",0
1992,2020,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",0
1993,2020,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",0
1994,2020,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",0
1995,2020,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",0
1996,2020,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",0
1997,2020,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",0
1998,2020,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",0
1999,2020,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",0
2000,2020,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",0
2001,2020,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",0
2002,2020,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",0
2003,2020,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",0
2004,2020,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",0
2005,2020,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",0
2006,2020,2,"Agriculture and Rural Development","AGRI",22,"Malta","MT",0
2007,2020,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",0
2008,2020,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",0
2009,2020,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",0
2010,2020,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",0
2011,2020,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",0
2012,2020,2,"Agriculture and Rural Development","AGRI",28,"Croatia","HR",0
2013,2020,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",0
2014,2020,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",0
2015,2020,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",0
2016,2020,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",0
2017,2020,3,"Maritime Affairs and Fisheries","MARE",5,"Luxembourg","LU",0
2018,2020,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",0
2019,2020,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",0
2020,2020,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",0
2021,2020,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",0
2022,2020,3,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",0
2023,2020,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",0
2024,2020,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",0
2025,2020,3,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",0
2026,2020,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",0
2027,2020,3,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",0
2028,2020,3,"Maritime Affairs and Fisheries","MARE",16,"Cyprus","CY",0
2029,2020,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",0
2030,2020,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",0
2031,2020,3,"Maritime Affairs and Fisheries","MARE",19,"Hungary","HU",0
2032,2020,3,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",0
2033,2020,3,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",0
2034,2020,3,"Maritime Affairs and Fisheries","MARE",22,"Malta","MT",0
2035,2020,3,"Maritime Affairs and Fisheries","MARE",23,"Poland","PL",0
2036,2020,3,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",0
2037,2020,3,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",0
2038,2020,3,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",0
2039,2020,3,"Maritime Affairs and Fisheries","MARE",27,"Romania","RO",0
2040,2020,3,"Maritime Affairs and Fisheries","MARE",28,"Croatia","HR",0
