"key_ID","year","member_state_ID","member_state","member_state_code","decision_type_ID","decision_type","count_decisions"
3718,2001,12,"Spain","ES",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
3719,2001,12,"Spain","ES",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
3720,2001,12,"Spain","ES",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
3721,2001,13,"Austria","AT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
3722,2001,13,"Austria","AT",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
3723,2001,13,"Austria","AT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",39
3724,2001,13,"Austria","AT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
3725,2001,13,"Austria","AT",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
3726,2001,13,"Austria","AT",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
3727,2001,13,"Austria","AT",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
3728,2001,13,"Austria","AT",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
3729,2001,13,"Austria","AT",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
3730,2001,13,"Austria","AT",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
3731,2001,13,"Austria","AT",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
3732,2001,13,"Austria","AT",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
3733,2001,13,"Austria","AT",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
3734,2001,13,"Austria","AT",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
3735,2001,13,"Austria","AT",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
3736,2001,13,"Austria","AT",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
3737,2001,13,"Austria","AT",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
3738,2001,13,"Austria","AT",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
3739,2001,13,"Austria","AT",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
3740,2001,13,"Austria","AT",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
3741,2001,14,"Finland","FI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",0
3742,2001,14,"Finland","FI",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
3743,2001,14,"Finland","FI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
3744,2001,14,"Finland","FI",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
3745,2001,14,"Finland","FI",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
3746,2001,14,"Finland","FI",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
3747,2001,14,"Finland","FI",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
3748,2001,14,"Finland","FI",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
3749,2001,14,"Finland","FI",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
3750,2001,14,"Finland","FI",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
3751,2001,14,"Finland","FI",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
3752,2001,14,"Finland","FI",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
3753,2001,14,"Finland","FI",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
3754,2001,14,"Finland","FI",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
3755,2001,14,"Finland","FI",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
3756,2001,14,"Finland","FI",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
3757,2001,14,"Finland","FI",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
3758,2001,14,"Finland","FI",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
3759,2001,14,"Finland","FI",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
3760,2001,14,"Finland","FI",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
3761,2001,15,"Sweden","SE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
3762,2001,15,"Sweden","SE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
3763,2001,15,"Sweden","SE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",11
3764,2001,15,"Sweden","SE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
3765,2001,15,"Sweden","SE",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
3766,2001,15,"Sweden","SE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
3767,2001,15,"Sweden","SE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
3768,2001,15,"Sweden","SE",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
3769,2001,15,"Sweden","SE",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",1
3770,2001,15,"Sweden","SE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
3771,2001,15,"Sweden","SE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
3772,2001,15,"Sweden","SE",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
3773,2001,15,"Sweden","SE",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
3774,2001,15,"Sweden","SE",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
3775,2001,15,"Sweden","SE",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
3776,2001,15,"Sweden","SE",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
3777,2001,15,"Sweden","SE",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
3778,2001,15,"Sweden","SE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
3779,2001,15,"Sweden","SE",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
3780,2001,15,"Sweden","SE",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
3781,2002,1,"Belgium","BE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",0
3782,2002,1,"Belgium","BE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
3783,2002,1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",20
3784,2002,1,"Belgium","BE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",7
3785,2002,1,"Belgium","BE",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",2
3786,2002,1,"Belgium","BE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
3787,2002,1,"Belgium","BE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",5
3788,2002,1,"Belgium","BE",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
3789,2002,1,"Belgium","BE",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",1
3790,2002,1,"Belgium","BE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",2
3791,2002,1,"Belgium","BE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",2
3792,2002,1,"Belgium","BE",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
3793,2002,1,"Belgium","BE",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
3794,2002,1,"Belgium","BE",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
3795,2002,1,"Belgium","BE",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
3796,2002,1,"Belgium","BE",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
3797,2002,1,"Belgium","BE",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
3798,2002,1,"Belgium","BE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
3799,2002,1,"Belgium","BE",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
3800,2002,1,"Belgium","BE",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
3801,2002,2,"France","FR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
3802,2002,2,"France","FR",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",3
3803,2002,2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",82
3804,2002,2,"France","FR",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",9
3805,2002,2,"France","FR",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
3806,2002,2,"France","FR",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
3807,2002,2,"France","FR",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",3
3808,2002,2,"France","FR",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",2
3809,2002,2,"France","FR",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
3810,2002,2,"France","FR",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
3811,2002,2,"France","FR",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",3
3812,2002,2,"France","FR",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
3813,2002,2,"France","FR",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",2
3814,2002,2,"France","FR",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
3815,2002,2,"France","FR",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
3816,2002,2,"France","FR",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
3817,2002,2,"France","FR",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
3818,2002,2,"France","FR",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
3819,2002,2,"France","FR",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",2
3820,2002,2,"France","FR",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
3821,2002,3,"Germany","DE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",47
3822,2002,3,"Germany","DE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
3823,2002,3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",135
3824,2002,3,"Germany","DE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",14
3825,2002,3,"Germany","DE",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
3826,2002,3,"Germany","DE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
